timestamp,request_id,user_id,service_name,endpoint,http_method,status_code,response_time_ms,region,error_type
2026-04-10T08:52:31Z,R17731,U0661,search-service,/search/autocomplete,GET,301,1592,us-east,
2026-04-10T08:52:52Z,R29345,U0359,order-service,/orders/history,POST,301,107,eu-west,
2026-04-10T08:52:57Z,R43386,U1620,notification-service,/notifications/send,GET,201,191,eu-west,
2026-04-10T08:52:59Z,R22817,U0447,order-service,/orders,GET,200,221,eu-central,
2026-04-10T08:53:02Z,R03555,U1435,auth-service,/login,POST,400,136,us-east,
2026-04-10T08:53:02Z,R29997,U1751,search-service,/search,GET,200,1607,eu-west,
2026-04-10T08:53:13Z,R03258,U1459,auth-service,/token/refresh,POST,200,136,eu-west,
2026-04-10T08:53:15Z,R24949,U1777,search-service,/search,GET,200,311,eu-west,
2026-04-10T08:53:18Z,R12865,U1264,payment-service,/payments/status,POST,200,212,eu-west,
2026-04-10T08:54:26Z,R48192,U1992,search-service,/search/autocomplete,GET,200,835,us-east,
2026-04-10T08:54:31Z,R29911,U1122,order-service,/orders/history,GET,200,329,eu-west,
2026-04-10T08:54:37Z,R08768,U2242,auth-service,/register,POST,200,126,eu-west,
2026-04-10T08:54:57Z,R43569,U0545,order-service,/orders/create,POST,204,135,eu-west,
2026-04-10T08:54:58Z,R18106,U0389,search-service,/search/filter,GET,200,2066,ap-east,
2026-04-10T08:55:18Z,R16640,U0207,auth-service,/password/reset,POST,200,134,eu-west,
2026-04-10T08:55:23Z,R49486,U0181,search-service,/search,GET,200,475,ap-east,
2026-04-10T08:55:31Z,R28996,U0658,notification-service,/notifications/preferences,GET,200,183,eu-west,
2026-04-10T08:56:11Z,R15276,U0808,payment-service,/payments/refund,POST,200,729,eu-west,
2026-04-10T08:56:16Z,R24097,U0451,search-service,/search/results,GET,200,729,us-east,
2026-04-10T08:56:19Z,R35268,U1064,auth-service,/password/reset,POST,200,141,eu-central,
2026-04-10T08:56:33Z,R17291,U0796,notification-service,/notifications/preferences,POST,200,249,eu-west,
2026-04-10T08:57:04Z,R29580,U2499,notification-service,/notifications/send,GET,200,204,us-east,
2026-04-10T08:57:06Z,R23205,U0421,search-service,/search/autocomplete,GET,400,776,eu-west,
2026-04-10T08:57:09Z,R30352,U0493,search-service,/search,GET,400,919,eu-west,
2026-04-10T08:57:34Z,R02915,U0513,search-service,/search/filter,GET,500,1609,eu-west,DatabaseError
2026-04-10T08:57:45Z,R12310,U0114,payment-service,/payments/refund,POST,403,145,eu-west,
2026-04-10T08:57:57Z,R14574,U1087,search-service,/search/filter,GET,200,815,ap-east,
2026-04-10T08:57:58Z,R37954,U0722,search-service,/search/results,GET,201,192,eu-west,
2026-04-10T08:58:00Z,R20442,U1502,search-service,/search/autocomplete,GET,200,960,eu-west,
2026-04-10T08:58:04Z,R16591,U1739,search-service,/search/results,GET,200,596,eu-west,
2026-04-10T08:58:36Z,R00027,U0738,order-service,/orders,PUT,200,164,eu-west,
2026-04-10T08:58:43Z,R47061,U1021,order-service,/orders,GET,200,282,us-east,
2026-04-10T08:58:59Z,R39205,U1693,search-service,/search/autocomplete,GET,204,752,us-east,
2026-04-10T08:59:02Z,R01231,U2448,payment-service,/payments,POST,200,364,eu-west,
2026-04-10T08:59:05Z,R43235,U0234,order-service,/orders/history,GET,200,234,eu-west,
2026-04-10T08:59:17Z,R27920,U1109,auth-service,/register,POST,200,139,eu-west,
2026-04-10T08:59:18Z,R48722,U2116,auth-service,/password/reset,POST,504,2121,eu-central,Timeout
2026-04-10T08:59:57Z,R18975,U1881,payment-service,/payments/refund,POST,204,98,eu-central,
2026-04-10T08:59:59Z,R02106,U0288,auth-service,/token/refresh,POST,200,67,eu-west,
2026-04-10T09:00:01Z,R24587,U2144,order-service,/orders/history,POST,200,341,eu-central,
2026-04-10T09:00:03Z,R30862,U1684,auth-service,/login,POST,200,195,eu-west,
2026-04-10T09:00:08Z,R13162,U0065,search-service,/search/results,GET,200,597,eu-central,
2026-04-10T09:00:09Z,R00013,U0586,auth-service,/login,POST,200,102,us-east,
2026-04-10T09:00:20Z,R00243,U0992,search-service,/search/filter,GET,200,856,eu-west,
2026-04-10T09:00:32Z,R18850,U0642,payment-service,/payments/refund,POST,200,983,eu-central,
2026-04-10T09:00:48Z,R48527,U2373,payment-service,/payments,GET,200,352,eu-west,
2026-04-10T09:00:59Z,R24269,U1335,search-service,/search/filter,GET,200,2232,eu-central,
2026-04-10T09:01:03Z,R21898,U0470,notification-service,/notifications/status,GET,200,61,us-east,
2026-04-10T09:01:15Z,R07855,U2392,auth-service,/logout,POST,503,680,eu-west,Timeout
2026-04-10T09:01:25Z,R02238,U1941,order-service,/orders,GET,200,278,eu-central,
2026-04-10T09:01:37Z,R39090,U2060,payment-service,/payments/confirm,GET,200,586,us-east,
2026-04-10T09:02:06Z,R00846,U0312,search-service,/search,GET,204,791,eu-west,
2026-04-10T09:02:18Z,R04381,U1526,payment-service,/payments/confirm,POST,200,322,eu-west,
2026-04-10T09:02:18Z,R17589,U2343,auth-service,/password/reset,POST,200,130,eu-central,
2026-04-10T09:02:43Z,R41121,U1410,order-service,/orders/checkout,POST,200,47,us-east,
2026-04-10T09:03:14Z,R15117,U0533,payment-service,/payments,POST,200,1696,eu-central,
2026-04-10T09:03:15Z,R45941,U0736,auth-service,/register,POST,200,204,eu-west,
2026-04-10T09:03:35Z,R36820,U0145,auth-service,/register,POST,200,132,eu-west,
2026-04-10T09:03:44Z,R48909,U1703,search-service,/search/results,GET,200,512,us-east,
2026-04-10T09:03:48Z,R08451,U1577,auth-service,/logout,POST,200,133,eu-central,
2026-04-10T09:04:05Z,R41168,U2238,payment-service,/payments/confirm,GET,200,46,eu-west,
2026-04-10T09:04:16Z,R25668,U2383,auth-service,/register,POST,500,1360,eu-central,Timeout
2026-04-10T09:04:45Z,R47678,U0773,search-service,/search/autocomplete,GET,200,693,eu-central,
2026-04-10T09:04:56Z,R31724,U2350,notification-service,/notifications/status,GET,201,211,us-east,
2026-04-10T09:04:59Z,R02486,U2087,order-service,/orders,POST,200,97,eu-west,
2026-04-10T09:05:02Z,R35131,U2002,payment-service,/payments,PUT,401,450,us-east,
2026-04-10T09:05:24Z,R18587,U2321,auth-service,/token/refresh,GET,200,121,eu-west,
2026-04-10T09:05:39Z,R30883,U2299,auth-service,/token/refresh,POST,200,143,eu-central,
2026-04-10T09:05:56Z,R22257,U1267,auth-service,/login,POST,200,166,eu-central,
2026-04-10T09:06:27Z,R18560,U0175,search-service,/search/filter,GET,200,831,eu-west,
2026-04-10T09:06:49Z,R40489,U0016,search-service,/search,GET,200,1814,us-east,
2026-04-10T09:06:51Z,R19157,U0236,auth-service,/register,POST,200,138,eu-central,
2026-04-10T09:07:15Z,R44587,U0327,auth-service,/login,POST,200,169,eu-central,
2026-04-10T09:07:18Z,R24370,U1558,order-service,/orders/update,POST,200,248,ap-east,
2026-04-10T09:07:23Z,R30506,U1745,auth-service,/register,POST,200,140,eu-central,
2026-04-10T09:07:31Z,R49885,U0394,notification-service,/notifications/preferences,GET,200,141,eu-west,
2026-04-10T09:07:57Z,R30160,U1162,payment-service,/payments/status,POST,502,1714,eu-central,BadGateway
2026-04-10T09:08:06Z,R39968,U1685,order-service,/orders/update,GET,200,1306,eu-west,
2026-04-10T09:08:07Z,R02037,U1935,payment-service,/payments,POST,400,418,us-east,
2026-04-10T09:08:07Z,R08833,U0705,search-service,/search/autocomplete,GET,200,314,eu-west,
2026-04-10T09:08:12Z,R27964,U1277,payment-service,/payments/status,POST,404,614,eu-west,
2026-04-10T09:08:32Z,R08423,U2117,payment-service,/payments/status,POST,200,447,eu-central,
2026-04-10T09:08:51Z,R42455,U0238,notification-service,/notifications/preferences,POST,200,20,us-east,
2026-04-10T09:09:13Z,R00342,U1065,auth-service,/token/refresh,POST,504,2042,eu-west,GatewayTimeout
2026-04-10T09:09:20Z,R28543,U0028,auth-service,/login,POST,200,105,eu-west,
2026-04-10T09:09:58Z,R12974,U2174,order-service,/orders/history,DELETE,200,188,eu-west,
2026-04-10T09:10:10Z,R22701,U2008,order-service,/orders/checkout,GET,200,107,us-east,
2026-04-10T09:10:11Z,R32099,U0803,order-service,/orders/update,DELETE,500,738,eu-west,InternalError
2026-04-10T09:10:20Z,R30974,U0651,notification-service,/notifications/preferences,POST,301,124,eu-west,
2026-04-10T09:10:24Z,R44078,U0915,auth-service,/token/refresh,POST,200,91,eu-west,
2026-04-10T09:10:42Z,R26098,U1874,notification-service,/notifications/send,POST,200,1240,us-east,
2026-04-10T09:10:45Z,R23637,U0644,search-service,/search/autocomplete,GET,200,1637,us-east,
2026-04-10T09:10:53Z,R14193,U1005,notification-service,/notifications/send,POST,200,160,eu-west,
2026-04-10T09:11:04Z,R36186,U0246,search-service,/search,GET,200,606,eu-west,
2026-04-10T09:11:18Z,R30569,U0970,search-service,/search,GET,200,894,us-east,
2026-04-10T09:11:59Z,R43725,U0546,notification-service,/notifications/send,GET,201,236,eu-west,
2026-04-10T09:12:00Z,R45981,U2220,search-service,/search/filter,GET,200,1431,eu-central,
2026-04-10T09:12:13Z,R31919,U0064,auth-service,/logout,POST,429,102,eu-west,
2026-04-10T09:12:21Z,R09615,U0115,notification-service,/notifications/send,GET,503,1709,eu-west,ServiceUnavailable
2026-04-10T09:12:27Z,R03570,U1213,search-service,/search,GET,200,1000,eu-central,
2026-04-10T09:12:31Z,R45697,U2347,auth-service,/password/reset,POST,200,154,eu-west,
2026-04-10T09:12:34Z,R11038,U1368,search-service,/search/autocomplete,GET,200,1641,eu-west,
2026-04-10T09:12:34Z,R27021,U0351,search-service,/search/autocomplete,GET,504,2230,eu-west,Timeout
2026-04-10T09:13:01Z,R09961,U1357,order-service,/orders/update,GET,404,371,eu-west,
2026-04-10T09:13:15Z,R31529,U0707,auth-service,/token/refresh,GET,201,161,eu-west,
2026-04-10T09:13:32Z,R39472,U0704,search-service,/search,GET,200,897,ap-east,
2026-04-10T09:13:38Z,R26417,U1606,search-service,/search/filter,POST,200,734,eu-west,
2026-04-10T09:13:39Z,R24764,U0030,search-service,/search/filter,GET,200,325,us-east,
2026-04-10T09:13:47Z,R46839,U0947,notification-service,/notifications/preferences,POST,200,252,eu-west,
2026-04-10T09:13:51Z,R37961,U0483,payment-service,/payments,POST,200,529,eu-west,
2026-04-10T09:14:02Z,R40105,U1682,notification-service,/notifications/send,GET,401,156,us-east,
2026-04-10T09:14:08Z,R28017,U0996,order-service,/orders/checkout,GET,301,104,eu-central,
2026-04-10T09:14:17Z,R13196,U1657,auth-service,/password/reset,POST,301,236,eu-west,
2026-04-10T09:14:24Z,R16471,U1202,auth-service,/login,POST,200,1344,eu-central,
2026-04-10T09:14:53Z,R01706,U1562,notification-service,/notifications/send,POST,400,57,us-east,
2026-04-10T09:15:07Z,R11857,U1514,search-service,/search/filter,GET,200,1844,eu-central,
2026-04-10T09:15:09Z,R00718,U1164,search-service,/search/autocomplete,GET,201,460,eu-central,
2026-04-10T09:15:10Z,R45258,U0218,payment-service,/payments/status,GET,503,2168,us-east,Timeout
2026-04-10T09:15:13Z,R08400,U1414,auth-service,/register,POST,200,163,eu-west,
2026-04-10T09:15:38Z,R35110,U1784,auth-service,/logout,POST,200,172,us-east,
2026-04-10T09:15:50Z,R49657,U2467,order-service,/orders/update,POST,401,315,eu-west,
2026-04-10T09:16:20Z,R03750,U0001,order-service,/orders,DELETE,301,338,eu-west,
2026-04-10T09:16:39Z,R41295,U0589,order-service,/orders/history,GET,301,559,eu-west,
2026-04-10T09:16:56Z,R44802,U1275,payment-service,/payments/confirm,POST,500,2247,us-east,Timeout
2026-04-10T09:17:21Z,R09336,U1445,payment-service,/payments,GET,201,382,eu-west,
2026-04-10T09:17:21Z,R17821,U2438,auth-service,/logout,POST,200,175,eu-west,
2026-04-10T09:17:36Z,R22676,U1913,search-service,/search/results,GET,200,797,eu-central,
2026-04-10T09:18:05Z,R47775,U0726,notification-service,/notifications/send,GET,200,179,eu-west,
2026-04-10T09:18:12Z,R43571,U0841,payment-service,/payments/status,POST,201,450,eu-central,
2026-04-10T09:18:50Z,R16641,U0279,auth-service,/login,PUT,200,174,eu-west,
2026-04-10T09:19:27Z,R11260,U2121,order-service,/orders,PUT,204,347,ap-east,
2026-04-10T09:19:29Z,R27619,U1347,order-service,/orders/history,GET,200,325,eu-west,
2026-04-10T09:20:19Z,R24802,U0842,notification-service,/notifications/send,GET,200,242,eu-west,
2026-04-10T09:20:30Z,R03686,U1711,notification-service,/notifications/status,GET,200,267,eu-west,
2026-04-10T09:20:36Z,R09364,U1554,search-service,/search/autocomplete,GET,200,674,us-east,
2026-04-10T09:20:44Z,R45982,U0640,order-service,/orders/history,PUT,200,438,eu-west,
2026-04-10T09:21:01Z,R35975,U2455,auth-service,/password/reset,POST,200,77,eu-west,
2026-04-10T09:21:17Z,R01815,U2083,payment-service,/payments/refund,PUT,200,420,ap-east,
2026-04-10T09:21:20Z,R13672,U1067,search-service,/search/autocomplete,GET,200,987,us-east,
2026-04-10T09:21:24Z,R05791,U1536,order-service,/orders/create,DELETE,301,372,eu-west,
2026-04-10T09:21:25Z,R07078,U1585,search-service,/search/filter,GET,500,1556,eu-central,Timeout
2026-04-10T09:21:29Z,R20621,U0869,notification-service,/notifications/preferences,GET,503,723,eu-west,Timeout
2026-04-10T09:21:58Z,R26239,U0250,auth-service,/token/refresh,POST,200,131,eu-west,
2026-04-10T09:22:04Z,R32450,U1397,order-service,/orders/history,POST,200,352,eu-west,
2026-04-10T09:22:11Z,R25752,U0850,notification-service,/notifications/status,GET,200,150,eu-central,
2026-04-10T09:22:23Z,R23790,U0709,payment-service,/payments/confirm,POST,200,1447,eu-west,
2026-04-10T09:22:29Z,R18026,U2028,auth-service,/register,POST,200,175,eu-west,
2026-04-10T09:22:30Z,R27272,U0238,order-service,/orders/history,POST,400,241,eu-west,
2026-04-10T09:22:39Z,R04700,U2091,order-service,/orders/update,GET,403,218,eu-west,
2026-04-10T09:22:58Z,R34110,U0242,payment-service,/payments,POST,200,964,eu-central,
2026-04-10T09:23:18Z,R46581,U0603,notification-service,/notifications/status,POST,200,34,us-east,
2026-04-10T09:23:42Z,R37860,U0173,notification-service,/notifications/send,POST,200,20,us-east,
2026-04-10T09:24:07Z,R38374,U0408,order-service,/orders/history,POST,404,224,eu-west,
2026-04-10T09:24:12Z,R12777,U0909,search-service,/search/results,GET,201,466,eu-west,
2026-04-10T09:24:18Z,R22875,U1919,notification-service,/notifications/send,GET,200,34,eu-west,
2026-04-10T09:24:28Z,R17203,U1227,search-service,/search,GET,201,799,eu-central,
2026-04-10T09:24:28Z,R30304,U1685,notification-service,/notifications/preferences,POST,204,208,us-east,
2026-04-10T09:24:31Z,R20190,U0899,auth-service,/token/refresh,POST,504,676,eu-west,Timeout
2026-04-10T09:25:02Z,R21815,U0165,payment-service,/payments,PUT,400,405,eu-west,
2026-04-10T09:25:14Z,R39509,U0634,payment-service,/payments/refund,PUT,401,428,us-east,
2026-04-10T09:25:24Z,R12628,U1969,order-service,/orders/history,GET,200,201,eu-west,
2026-04-10T09:25:40Z,R38818,U1522,auth-service,/token/refresh,PUT,200,102,eu-west,
2026-04-10T09:25:55Z,R23966,U2311,notification-service,/notifications/preferences,PUT,200,208,eu-west,
2026-04-10T09:26:42Z,R05997,U1664,order-service,/orders/update,GET,201,174,eu-central,
2026-04-10T09:26:48Z,R35703,U2180,order-service,/orders/create,PUT,200,207,eu-west,
2026-04-10T09:26:51Z,R21108,U1142,order-service,/orders,GET,200,310,eu-west,
2026-04-10T09:26:53Z,R03182,U1570,search-service,/search/autocomplete,POST,200,1079,eu-west,
2026-04-10T09:26:53Z,R32049,U0289,payment-service,/payments/confirm,POST,200,1540,ap-east,
2026-04-10T09:26:54Z,R10650,U1554,order-service,/orders/checkout,GET,404,173,eu-west,
2026-04-10T09:26:54Z,R18512,U0965,order-service,/orders/checkout,GET,400,138,eu-west,
2026-04-10T09:27:03Z,R00947,U0629,notification-service,/notifications/status,GET,200,217,eu-west,
2026-04-10T09:27:04Z,R18623,U1357,notification-service,/notifications/status,POST,404,287,eu-west,
2026-04-10T09:27:09Z,R04742,U1066,auth-service,/register,POST,200,89,eu-west,
2026-04-10T09:27:21Z,R34248,U1009,order-service,/orders/checkout,GET,200,184,eu-west,
2026-04-10T09:27:34Z,R39760,U0246,notification-service,/notifications/preferences,POST,200,218,eu-west,
2026-04-10T09:27:44Z,R41924,U1936,order-service,/orders/create,GET,204,271,eu-central,
2026-04-10T09:27:54Z,R16565,U1441,payment-service,/payments/confirm,POST,200,249,eu-central,
2026-04-10T09:28:02Z,R15410,U2453,notification-service,/notifications/send,POST,504,2090,us-east,GatewayTimeout
2026-04-10T09:28:18Z,R30558,U1032,auth-service,/password/reset,POST,200,68,eu-west,
2026-04-10T09:28:31Z,R26206,U2265,search-service,/search,GET,500,896,ap-east,InternalError
2026-04-10T09:28:33Z,R25143,U2102,search-service,/search,GET,404,924,eu-west,
2026-04-10T09:28:33Z,R29669,U0048,auth-service,/logout,POST,404,195,eu-west,
2026-04-10T09:29:06Z,R13496,U0890,order-service,/orders,POST,200,321,eu-west,
2026-04-10T09:29:16Z,R12184,U1898,search-service,/search,GET,200,1378,eu-west,
2026-04-10T09:29:16Z,R46524,U0690,payment-service,/payments/confirm,GET,200,260,eu-west,
2026-04-10T09:29:47Z,R21184,U0538,auth-service,/login,POST,400,55,eu-west,
2026-04-10T09:30:33Z,R15657,U0528,payment-service,/payments/confirm,POST,504,2513,eu-central,Timeout
2026-04-10T09:30:40Z,R17906,U1937,search-service,/search,GET,200,658,us-east,
2026-04-10T09:30:52Z,R49302,U1831,auth-service,/login,POST,301,142,eu-central,
2026-04-10T09:30:53Z,R25227,U0410,auth-service,/logout,POST,200,76,eu-west,
2026-04-10T09:30:57Z,R37491,U0599,auth-service,/logout,GET,403,31,eu-central,
2026-04-10T09:31:14Z,R00083,U2040,payment-service,/payments/confirm,GET,200,475,eu-central,
2026-04-10T09:31:35Z,R07583,U1940,search-service,/search/autocomplete,GET,301,1331,eu-west,
2026-04-10T09:31:35Z,R23395,U0191,notification-service,/notifications/status,GET,200,162,eu-west,
2026-04-10T09:31:39Z,R19871,U1581,order-service,/orders/create,POST,200,286,eu-west,
2026-04-10T09:32:00Z,R36604,U2086,order-service,/orders,GET,200,188,ap-east,
2026-04-10T09:32:01Z,R37291,U1040,notification-service,/notifications/send,POST,200,153,eu-central,
2026-04-10T09:32:17Z,R38072,U0011,search-service,/search,GET,404,760,eu-central,
2026-04-10T09:32:34Z,R40676,U2209,auth-service,/login,POST,404,150,eu-west,
2026-04-10T09:32:50Z,R12614,U2297,order-service,/orders/update,PUT,200,215,eu-west,
2026-04-10T09:33:01Z,R05593,U2020,notification-service,/notifications/send,GET,200,39,eu-west,
2026-04-10T09:33:03Z,R23155,U2022,search-service,/search,GET,201,663,eu-west,
2026-04-10T09:33:03Z,R36470,U1241,notification-service,/notifications/preferences,POST,201,191,eu-west,
2026-04-10T09:33:04Z,R13923,U0567,payment-service,/payments/refund,POST,204,429,us-east,
2026-04-10T09:33:11Z,R43948,U2367,search-service,/search/results,GET,404,816,eu-central,
2026-04-10T09:33:22Z,R34106,U2138,search-service,/search/results,GET,200,980,eu-west,
2026-04-10T09:33:26Z,R49213,U1920,auth-service,/password/reset,POST,200,183,eu-west,
2026-04-10T09:33:49Z,R34778,U2361,notification-service,/notifications/status,POST,200,273,us-east,
2026-04-10T09:33:52Z,R45369,U1655,payment-service,/payments/refund,POST,200,179,eu-west,
2026-04-10T09:34:15Z,R25646,U1257,payment-service,/payments/refund,POST,200,495,eu-west,
2026-04-10T09:34:27Z,R04126,U0576,order-service,/orders/create,GET,200,204,eu-west,
2026-04-10T09:34:30Z,R42643,U0099,auth-service,/logout,POST,200,125,eu-west,
2026-04-10T09:34:50Z,R03386,U2140,auth-service,/token/refresh,GET,200,169,eu-west,
2026-04-10T09:34:54Z,R13325,U1022,auth-service,/token/refresh,PUT,204,171,eu-west,
2026-04-10T09:35:01Z,R12611,U1821,order-service,/orders/history,DELETE,200,505,eu-west,
2026-04-10T09:35:11Z,R33232,U1289,notification-service,/notifications/status,GET,404,295,eu-west,
2026-04-10T09:35:35Z,R04870,U0588,auth-service,/login,POST,401,179,eu-west,
2026-04-10T09:35:45Z,R16032,U0109,search-service,/search/autocomplete,GET,200,641,eu-west,
2026-04-10T09:36:01Z,R05697,U1797,payment-service,/payments/refund,PUT,500,2183,eu-west,Timeout
2026-04-10T09:36:09Z,R41558,U1665,payment-service,/payments/status,POST,200,382,eu-central,
2026-04-10T09:36:12Z,R00428,U0759,search-service,/search,GET,201,660,eu-central,
2026-04-10T09:36:18Z,R19233,U1341,search-service,/search/autocomplete,GET,500,2294,us-east,Timeout
2026-04-10T09:36:28Z,R21537,U0898,auth-service,/token/refresh,POST,200,111,eu-central,
2026-04-10T09:36:37Z,R30995,U1549,notification-service,/notifications/send,POST,200,236,eu-west,
2026-04-10T09:36:42Z,R24057,U0941,auth-service,/password/reset,GET,200,143,ap-east,
2026-04-10T09:36:43Z,R06400,U0146,payment-service,/payments,POST,200,119,eu-west,
2026-04-10T09:36:46Z,R42578,U2478,payment-service,/payments/confirm,POST,500,2033,eu-west,InternalError
2026-04-10T09:36:59Z,R15518,U0089,auth-service,/register,POST,200,64,eu-west,
2026-04-10T09:37:30Z,R03200,U0121,auth-service,/password/reset,POST,200,26,us-east,
2026-04-10T09:37:42Z,R26411,U0033,search-service,/search/filter,GET,200,965,eu-central,
2026-04-10T09:37:49Z,R46615,U0570,auth-service,/login,GET,200,251,eu-west,
2026-04-10T09:37:54Z,R00264,U0456,payment-service,/payments/confirm,POST,200,1074,eu-west,
2026-04-10T09:38:11Z,R35323,U0409,auth-service,/token/refresh,POST,200,178,eu-west,
2026-04-10T09:38:13Z,R29158,U0048,search-service,/search/autocomplete,GET,404,329,us-east,
2026-04-10T09:38:24Z,R46741,U1499,notification-service,/notifications/preferences,GET,302,122,us-east,
2026-04-10T09:39:27Z,R28798,U1848,order-service,/orders,GET,302,1331,eu-central,
2026-04-10T09:39:30Z,R07213,U1570,notification-service,/notifications/send,GET,204,72,eu-central,
2026-04-10T09:39:37Z,R25799,U1697,notification-service,/notifications/status,POST,200,1153,us-east,
2026-04-10T09:40:28Z,R39191,U1486,search-service,/search,GET,200,523,eu-west,
2026-04-10T09:40:34Z,R32213,U2151,payment-service,/payments/status,POST,201,624,eu-west,
2026-04-10T09:40:35Z,R03742,U1363,auth-service,/login,POST,200,110,eu-west,
2026-04-10T09:40:35Z,R26222,U0721,order-service,/orders/checkout,GET,200,214,eu-west,
2026-04-10T09:40:49Z,R17149,U2168,notification-service,/notifications/preferences,GET,200,332,eu-west,
2026-04-10T09:40:53Z,R30858,U1563,search-service,/search,GET,301,764,ap-east,
2026-04-10T09:41:07Z,R36501,U0871,notification-service,/notifications/send,POST,200,137,eu-central,
2026-04-10T09:41:09Z,R25408,U2327,order-service,/orders,POST,200,327,eu-central,
2026-04-10T09:41:26Z,R00005,U1957,auth-service,/password/reset,POST,204,88,eu-west,
2026-04-10T09:41:37Z,R27625,U2263,payment-service,/payments/status,POST,200,401,eu-central,
2026-04-10T09:41:56Z,R22010,U0988,search-service,/search/autocomplete,GET,201,1192,eu-west,
2026-04-10T09:42:10Z,R26717,U1986,order-service,/orders/create,GET,200,250,eu-west,
2026-04-10T09:42:23Z,R49691,U1299,notification-service,/notifications/status,POST,200,367,eu-west,
2026-04-10T09:42:32Z,R46216,U1124,auth-service,/logout,GET,201,137,eu-west,
2026-04-10T09:42:35Z,R44181,U1728,notification-service,/notifications/send,POST,200,249,eu-west,
2026-04-10T09:43:01Z,R27303,U1491,search-service,/search/autocomplete,GET,200,834,eu-west,
2026-04-10T09:43:06Z,R16450,U0949,search-service,/search,GET,200,593,eu-west,
2026-04-10T09:43:09Z,R26323,U0902,order-service,/orders/history,POST,200,283,eu-central,
2026-04-10T09:43:19Z,R31542,U2230,auth-service,/password/reset,POST,204,20,eu-central,
2026-04-10T09:43:21Z,R10917,U0560,auth-service,/login,POST,401,191,eu-central,
2026-04-10T09:43:41Z,R38441,U0569,order-service,/orders/checkout,GET,200,344,eu-west,
2026-04-10T09:44:01Z,R33696,U0916,auth-service,/register,POST,201,128,eu-west,
2026-04-10T09:44:14Z,R32683,U1816,notification-service,/notifications/status,GET,200,178,eu-west,
2026-04-10T09:44:16Z,R39565,U0808,auth-service,/logout,POST,200,109,eu-west,
2026-04-10T09:44:21Z,R01924,U1305,payment-service,/payments/status,DELETE,200,88,eu-west,
2026-04-10T09:44:21Z,R24410,U1638,notification-service,/notifications/send,POST,201,61,eu-central,
2026-04-10T09:44:28Z,R28052,U1120,search-service,/search/autocomplete,GET,200,77,eu-west,
2026-04-10T09:44:52Z,R37595,U1293,order-service,/orders,POST,403,93,eu-west,
2026-04-10T09:44:59Z,R18020,U1642,notification-service,/notifications/preferences,POST,301,261,eu-central,
2026-04-10T09:45:16Z,R02417,U1245,order-service,/orders/create,DELETE,200,332,us-east,
2026-04-10T09:45:36Z,R15132,U0699,auth-service,/token/refresh,POST,200,200,eu-central,
2026-04-10T09:45:44Z,R19902,U0709,auth-service,/token/refresh,POST,403,101,eu-west,
2026-04-10T09:46:10Z,R36267,U0202,search-service,/search,POST,404,855,us-east,
2026-04-10T09:46:28Z,R48506,U1077,notification-service,/notifications/send,PUT,200,197,eu-central,
2026-04-10T09:46:34Z,R01962,U2102,notification-service,/notifications/status,GET,401,151,us-east,
2026-04-10T09:46:57Z,R18376,U0280,notification-service,/notifications/send,POST,200,204,ap-east,
2026-04-10T09:46:57Z,R32871,U1838,search-service,/search/filter,GET,200,933,eu-west,
2026-04-10T09:47:17Z,R08479,U0093,notification-service,/notifications/preferences,POST,200,201,eu-west,
2026-04-10T09:47:50Z,R42588,U0422,notification-service,/notifications/status,POST,200,34,eu-west,
2026-04-10T09:48:01Z,R38652,U1765,search-service,/search/filter,GET,204,328,eu-west,
2026-04-10T09:48:04Z,R47323,U0112,notification-service,/notifications/send,POST,200,179,eu-west,
2026-04-10T09:48:22Z,R35171,U1463,search-service,/search/autocomplete,GET,301,1019,us-east,
2026-04-10T09:48:41Z,R14391,U2026,notification-service,/notifications/status,GET,200,125,eu-west,
2026-04-10T09:49:02Z,R47902,U2365,auth-service,/login,POST,400,117,eu-west,
2026-04-10T09:49:03Z,R19543,U0545,payment-service,/payments/status,GET,201,487,eu-west,
2026-04-10T09:49:07Z,R42258,U1308,auth-service,/logout,POST,200,102,eu-west,
2026-04-10T09:49:13Z,R25524,U0063,auth-service,/password/reset,GET,201,157,eu-west,
2026-04-10T09:49:29Z,R16614,U1400,auth-service,/register,POST,200,127,eu-west,
2026-04-10T09:49:33Z,R22781,U1967,auth-service,/token/refresh,POST,200,758,eu-central,
2026-04-10T09:49:43Z,R15587,U2048,order-service,/orders/update,GET,200,343,eu-west,
2026-04-10T09:50:53Z,R28193,U0211,search-service,/search/autocomplete,GET,204,1221,ap-east,
2026-04-10T09:51:11Z,R20508,U0255,order-service,/orders,DELETE,503,1771,us-east,Timeout
2026-04-10T09:51:16Z,R15614,U2286,search-service,/search,GET,200,402,us-east,
2026-04-10T09:51:19Z,R33106,U1360,auth-service,/login,POST,200,104,eu-central,
2026-04-10T09:51:50Z,R28048,U0288,auth-service,/password/reset,GET,200,149,ap-east,
2026-04-10T09:51:50Z,R46191,U0047,auth-service,/login,POST,200,88,eu-central,
2026-04-10T09:52:14Z,R08679,U1004,auth-service,/logout,POST,200,93,eu-central,
2026-04-10T09:52:15Z,R08367,U1723,payment-service,/payments/refund,POST,301,536,eu-central,
2026-04-10T09:52:56Z,R01066,U0040,auth-service,/logout,POST,400,123,eu-west,
